leg_id,term,type,start,end,state,party,first,last,gender,terms,birthday
D000299,7,House,2005-01-04,2007-01-03,FL,Republican,Lincoln,Diaz-Balart,M,9,1954-08-13
D000299,8,House,2007-01-04,2009-01-03,FL,Republican,Lincoln,Diaz-Balart,M,9,1954-08-13
D000299,9,House,2009-01-06,2011-01-03,FL,Republican,Lincoln,Diaz-Balart,M,9,1954-08-13
D000609,1,House,2009-01-06,2011-01-03,OH,Democrat,Steve,Driehaus,M,1,1966-06-24
E000063,1,House,1991-01-03,1993-01-03,TX,Democrat,Thomas,Edwards,M,10,1951-11-24
E000063,2,House,1993-01-05,1995-01-03,TX,Democrat,Thomas,Edwards,M,10,1951-11-24
E000063,3,House,1995-01-04,1997-01-03,TX,Democrat,Thomas,Edwards,M,10,1951-11-24
E000063,4,House,1997-01-07,1999-01-03,TX,Democrat,Thomas,Edwards,M,10,1951-11-24
E000063,5,House,1999-01-06,2001-01-03,TX,Democrat,Thomas,Edwards,M,10,1951-11-24
E000063,6,House,2001-01-03,2003-01-03,TX,Democrat,Thomas,Edwards,M,10,1951-11-24
E000063,7,House,2003-01-07,2005-01-03,TX,Democrat,Thomas,Edwards,M,10,1951-11-24
E000063,8,House,2005-01-04,2007-01-03,TX,Democrat,Thomas,Edwards,M,10,1951-11-24
E000063,9,House,2007-01-04,2009-01-03,TX,Democrat,Thomas,Edwards,M,10,1951-11-24
E000063,10,House,2009-01-06,2011-01-03,TX,Democrat,Thomas,Edwards,M,10,1951-11-24
E000092,1,House,1993-12-07,1995-01-03,MI,Republican,Vernon,Ehlers,M,9,1934-02-06
E000092,2,House,1995-01-04,1997-01-03,MI,Republican,Vernon,Ehlers,M,9,1934-02-06
E000092,3,House,1997-01-07,1999-01-03,MI,Republican,Vernon,Ehlers,M,9,1934-02-06
E000092,4,House,1999-01-06,2001-01-03,MI,Republican,Vernon,Ehlers,M,9,1934-02-06
E000092,5,House,2001-01-03,2003-01-03,MI,Republican,Vernon,Ehlers,M,9,1934-02-06
E000092,6,House,2003-01-07,2005-01-03,MI,Republican,Vernon,Ehlers,M,9,1934-02-06
E000092,7,House,2005-01-04,2007-01-03,MI,Republican,Vernon,Ehlers,M,9,1934-02-06
E000092,8,House,2007-01-04,2009-01-03,MI,Republican,Vernon,Ehlers,M,9,1934-02-06
E000092,9,House,2009-01-06,2011-01-03,MI,Republican,Vernon,Ehlers,M,9,1934-02-06
E000289,1,House,2007-01-04,2009-01-03,IN,Democrat,Brad,Ellsworth,M,2,1958-09-11
E000289,2,House,2009-01-06,2011-01-03,IN,Democrat,Brad,Ellsworth,M,2,1958-09-11
E000226,1,House,1997-01-07,1999-01-03,NC,Democrat,Bob,Etheridge,M,7,1941-08-07
E000226,2,House,1999-01-06,2001-01-03,NC,Democrat,Bob,Etheridge,M,7,1941-08-07
E000226,3,House,2001-01-03,2003-01-03,NC,Democrat,Bob,Etheridge,M,7,1941-08-07
E000226,4,House,2003-01-07,2005-01-03,NC,Democrat,Bob,Etheridge,M,7,1941-08-07
E000226,5,House,2005-01-04,2007-01-03,NC,Democrat,Bob,Etheridge,M,7,1941-08-07
E000226,6,House,2007-01-04,2009-01-03,NC,Democrat,Bob,Etheridge,M,7,1941-08-07
E000226,7,House,2009-01-06,2011-01-03,NC,Democrat,Bob,Etheridge,M,7,1941-08-07
F000453,1,House,2007-01-04,2009-01-03,OK,Republican,Mary,Fallin,F,2,1954-12-09
F000453,2,House,2009-01-06,2011-01-03,OK,Republican,Mary,Fallin,F,2,1954-12-09
G000309,1,House,1985-01-03,1987-01-03,TN,Democrat,Barton,Gordon,M,13,1949-01-24
G000309,2,House,1987-01-06,1989-01-03,TN,Democrat,Barton,Gordon,M,13,1949-01-24
G000309,3,House,1989-01-03,1991-01-03,TN,Democrat,Barton,Gordon,M,13,1949-01-24
G000309,4,House,1991-01-03,1993-01-03,TN,Democrat,Barton,Gordon,M,13,1949-01-24
G000309,5,House,1993-01-05,1995-01-03,TN,Democrat,Barton,Gordon,M,13,1949-01-24
G000309,6,House,1995-01-04,1997-01-03,TN,Democrat,Barton,Gordon,M,13,1949-01-24
G000309,7,House,1997-01-07,1999-01-03,TN,Democrat,Barton,Gordon,M,13,1949-01-24
G000309,8,House,1999-01-06,2001-01-03,TN,Democrat,Barton,Gordon,M,13,1949-01-24
G000309,9,House,2001-01-03,2003-01-03,TN,Democrat,Barton,Gordon,M,13,1949-01-24
G000309,10,House,2003-01-07,2005-01-03,TN,Democrat,Barton,Gordon,M,13,1949-01-24
G000309,11,House,2005-01-04,2007-01-03,TN,Democrat,Barton,Gordon,M,13,1949-01-24
G000309,12,House,2007-01-04,2009-01-03,TN,Democrat,Barton,Gordon,M,13,1949-01-24
G000309,13,House,2009-01-06,2011-01-03,TN,Democrat,Barton,Gordon,M,13,1949-01-24
G000557,1,House,2009-01-06,2011-01-03,AL,Republican,Parker,Griffith,M,1,1942-08-06
H001039,1,House,2007-01-04,2009-01-03,NY,Democrat,John,Hall,M,2,1948-07-23
H001039,2,House,2009-01-06,2011-01-03,NY,Democrat,John,Hall,M,2,1948-07-23
H001044,1,House,2009-01-06,2011-01-03,IL,Democrat,Deborah,Halvorson,F,1,1958-03-01
H001040,1,House,2007-01-04,2009-01-03,IL,Democrat,Phil,Hare,M,2,1949-02-21
H001040,2,House,2009-01-06,2011-01-03,IL,Democrat,Phil,Hare,M,2,1949-02-21
H001037,1,House,2004-06-03,2005-01-03,SD,Democrat,Stephanie,Herseth Sandlin,F,4,1970-12-03
H001037,2,House,2005-01-04,2007-01-03,SD,Democrat,Stephanie,Herseth Sandlin,F,4,1970-12-03
H001037,3,House,2007-01-04,2009-01-03,SD,Democrat,Stephanie,Herseth Sandlin,F,4,1970-12-03
H001037,4,House,2009-01-06,2011-01-03,SD,Democrat,Stephanie,Herseth Sandlin,F,4,1970-12-03
H001030,1,House,1999-01-06,2001-01-03,IN,Democrat,Baron,Hill,M,5,1953-06-23
H001030,2,House,2001-01-03,2003-01-03,IN,Democrat,Baron,Hill,M,5,1953-06-23
H001030,3,House,2003-01-07,2005-01-03,IN,Democrat,Baron,Hill,M,5,1953-06-23
H001030,4,House,2007-01-04,2009-01-03,IN,Democrat,Baron,Hill,M,5,1953-06-23
H001030,5,House,2009-01-06,2011-01-03,IN,Democrat,Baron,Hill,M,5,1953-06-23
H001043,1,House,2007-01-04,2009-01-03,NH,Democrat,Paul,Hodes,M,2,1951-03-21
H001043,2,House,2009-01-06,2011-01-03,NH,Democrat,Paul,Hodes,M,2,1951-03-21
H000676,1,House,1993-01-05,1995-01-03,MI,Republican,Peter,Hoekstra,M,9,1953-10-30
H000676,2,House,1995-01-04,1997-01-03,MI,Republican,Peter,Hoekstra,M,9,1953-10-30
H000676,3,House,1997-01-07,1999-01-03,MI,Republican,Peter,Hoekstra,M,9,1953-10-30
H000676,4,House,1999-01-06,2001-01-03,MI,Republican,Peter,Hoekstra,M,9,1953-10-30
H000676,5,House,2001-01-03,2003-01-03,MI,Republican,Peter,Hoekstra,M,9,1953-10-30
H000676,6,House,2003-01-07,2005-01-03,MI,Republican,Peter,Hoekstra,M,9,1953-10-30
H000676,7,House,2005-01-04,2007-01-03,MI,Republican,Peter,Hoekstra,M,9,1953-10-30
H000676,8,House,2007-01-04,2009-01-03,MI,Republican,Peter,Hoekstra,M,9,1953-10-30
H000676,9,House,2009-01-06,2011-01-03,MI,Republican,Peter,Hoekstra,M,9,1953-10-30
I000023,1,House,1993-01-05,1995-01-03,SC,Republican,Bob,Inglis,M,6,1959-10-11
I000023,2,House,1995-01-04,1997-01-03,SC,Republican,Bob,Inglis,M,6,1959-10-11
I000023,3,House,1997-01-07,1999-01-03,SC,Republican,Bob,Inglis,M,6,1959-10-11
I000023,4,House,2005-01-04,2007-01-03,SC,Republican,Bob,Inglis,M,6,1959-10-11
I000023,5,House,2007-01-04,2009-01-03,SC,Republican,Bob,Inglis,M,6,1959-10-11
I000023,6,House,2009-01-06,2011-01-03,SC,Republican,Bob,Inglis,M,6,1959-10-11
K000365,1,House,2007-01-04,2009-01-03,WI,Democrat,Steve,Kagen,M,2,1949-12-12
K000365,2,House,2009-01-06,2011-01-03,WI,Democrat,Steve,Kagen,M,2,1949-12-12
K000008,1,House,1985-01-03,1987-01-03,PA,Democrat,Paul,Kanjorski,M,13,1937-04-02
K000008,2,House,1987-01-06,1989-01-03,PA,Democrat,Paul,Kanjorski,M,13,1937-04-02
K000008,3,House,1989-01-03,1991-01-03,PA,Democrat,Paul,Kanjorski,M,13,1937-04-02
K000008,4,House,1991-01-03,1993-01-03,PA,Democrat,Paul,Kanjorski,M,13,1937-04-02
K000008,5,House,1993-01-05,1995-01-03,PA,Democrat,Paul,Kanjorski,M,13,1937-04-02
K000008,6,House,1995-01-04,1997-01-03,PA,Democrat,Paul,Kanjorski,M,13,1937-04-02
K000008,7,House,1997-01-07,1999-01-03,PA,Democrat,Paul,Kanjorski,M,13,1937-04-02
K000008,8,House,1999-01-06,2001-01-03,PA,Democrat,Paul,Kanjorski,M,13,1937-04-02
K000008,9,House,2001-01-03,2003-01-03,PA,Democrat,Paul,Kanjorski,M,13,1937-04-02
K000008,10,House,2003-01-07,2005-01-03,PA,Democrat,Paul,Kanjorski,M,13,1937-04-02
K000008,11,House,2005-01-04,2007-01-03,PA,Democrat,Paul,Kanjorski,M,13,1937-04-02
K000008,12,House,2007-01-04,2009-01-03,PA,Democrat,Paul,Kanjorski,M,13,1937-04-02
K000008,13,House,2009-01-06,2011-01-03,PA,Democrat,Paul,Kanjorski,M,13,1937-04-02
K000113,1,House,1995-01-04,1997-01-03,RI,Democrat,Patrick,Kennedy,M,8,1967-07-14
K000113,2,House,1997-01-07,1999-01-03,RI,Democrat,Patrick,Kennedy,M,8,1967-07-14
K000113,3,House,1999-01-06,2001-01-03,RI,Democrat,Patrick,Kennedy,M,8,1967-07-14
K000113,4,House,2001-01-03,2003-01-03,RI,Democrat,Patrick,Kennedy,M,8,1967-07-14
K000113,5,House,2003-01-07,2005-01-03,RI,Democrat,Patrick,Kennedy,M,8,1967-07-14
K000113,6,House,2005-01-04,2007-01-03,RI,Democrat,Patrick,Kennedy,M,8,1967-07-14
K000113,7,House,2007-01-04,2009-01-03,RI,Democrat,Patrick,Kennedy,M,8,1967-07-14
K000113,8,House,2009-01-06,2011-01-03,RI,Democrat,Patrick,Kennedy,M,8,1967-07-14
K000180,1,House,1997-01-07,1999-01-03,MI,Democrat,Carolyn,Kilpatrick,F,7,1945-06-25
K000180,2,House,1999-01-06,2001-01-03,MI,Democrat,Carolyn,Kilpatrick,F,7,1945-06-25
K000180,3,House,2001-01-03,2003-01-03,MI,Democrat,Carolyn,Kilpatrick,F,7,1945-06-25
K000180,4,House,2003-01-07,2005-01-03,MI,Democrat,Carolyn,Kilpatrick,F,7,1945-06-25
K000180,5,House,2005-01-04,2007-01-03,MI,Democrat,Carolyn,Kilpatrick,F,7,1945-06-25
K000180,6,House,2007-01-04,2009-01-03,MI,Democrat,Carolyn,Kilpatrick,F,7,1945-06-25
K000180,7,House,2009-01-06,2011-01-03,MI,Democrat,Carolyn,Kilpatrick,F,7,1945-06-25
K000372,1,House,2009-01-06,2011-01-03,OH,Democrat,Mary Jo,Kilroy,F,1,1949-04-30
K000366,1,House,2007-01-04,2009-01-03,FL,Democrat,Ron,Klein,M,2,1957-07-10
K000366,2,House,2009-01-06,2011-01-03,FL,Democrat,Ron,Klein,M,2,1957-07-10
K000370,1,House,2009-01-06,2011-01-03,FL,Democrat,Suzanne,Kosmas,F,1,1944-02-25
K000371,1,House,2009-01-06,2011-01-03,MD,Democrat,Frank,Kratovil,M,1,1968-05-29
L000321,1,House,1993-01-05,1995-01-03,GA,Republican,John,Linder,M,9,1942-09-09
L000321,2,House,1995-01-04,1997-01-03,GA,Republican,John,Linder,M,9,1942-09-09
L000321,3,House,1997-01-07,1999-01-03,GA,Republican,John,Linder,M,9,1942-09-09
L000321,4,House,1999-01-06,2001-01-03,GA,Republican,John,Linder,M,9,1942-09-09
L000321,5,House,2001-01-03,2003-01-03,GA,Republican,John,Linder,M,9,1942-09-09
L000321,6,House,2003-01-07,2005-01-03,GA,Republican,John,Linder,M,9,1942-09-09
L000321,7,House,2005-01-04,2007-01-03,GA,Republican,John,Linder,M,9,1942-09-09
L000321,8,House,2007-01-04,2009-01-03,GA,Republican,John,Linder,M,9,1942-09-09
L000321,9,House,2009-01-06,2011-01-03,GA,Republican,John,Linder,M,9,1942-09-09
M001172,1,House,2009-01-06,2011-01-03,CO,Democrat,Betsy,Markey,F,1,1956-04-27
M001146,1,House,2003-01-07,2005-01-03,GA,Democrat,James,Marshall,M,4,1948-03-31
M001146,2,House,2005-01-04,2007-01-03,GA,Democrat,James,Marshall,M,4,1948-03-31
M001146,3,House,2007-01-04,2009-01-03,GA,Democrat,James,Marshall,M,4,1948-03-31
M001146,4,House,2009-01-06,2011-01-03,GA,Democrat,James,Marshall,M,4,1948-03-31
M001173,1,House,2009-01-06,2010-03-08,NY,Democrat,Eric,Massa,M,1,1959-09-16
M000472,1,House,1993-01-05,1995-01-03,NY,Republican,John,McHugh,M,9,1948-09-29
M000472,2,House,1995-01-04,1997-01-03,NY,Republican,John,McHugh,M,9,1948-09-29
M000472,3,House,1997-01-07,1999-01-03,NY,Republican,John,McHugh,M,9,1948-09-29
M000472,4,House,1999-01-06,2001-01-03,NY,Republican,John,McHugh,M,9,1948-09-29
M000472,5,House,2001-01-03,2003-01-03,NY,Republican,John,McHugh,M,9,1948-09-29
M000472,6,House,2003-01-07,2005-01-03,NY,Republican,John,McHugh,M,9,1948-09-29
M000472,7,House,2005-01-04,2007-01-03,NY,Republican,John,McHugh,M,9,1948-09-29
M000472,8,House,2007-01-04,2009-01-03,NY,Republican,John,McHugh,M,9,1948-09-29
M000472,9,House,2009-01-06,2009-09-21,NY,Republican,John,McHugh,M,9,1948-09-29
M001174,1,House,2009-01-06,2011-01-03,NY,Democrat,Michael,McMahon,M,1,1957-09-12
M001148,1,House,2003-01-07,2005-01-03,FL,Democrat,Kendrick,Meek,M,4,1966-09-06
M001148,2,House,2005-01-04,2007-01-03,FL,Democrat,Kendrick,Meek,M,4,1966-09-06
M001148,3,House,2007-01-04,2009-01-03,FL,Democrat,Kendrick,Meek,M,4,1966-09-06
M001148,4,House,2009-01-06,2011-01-03,FL,Democrat,Kendrick,Meek,M,4,1966-09-06
M001161,1,House,2005-01-04,2007-01-03,LA,Democrat,Charles,Melancon,M,3,1947-10-03
M001161,2,House,2007-01-04,2009-01-03,LA,Democrat,Charles,Melancon,M,3,1947-10-03
M001161,3,House,2009-01-06,2011-01-03,LA,Democrat,Charles,Melancon,M,3,1947-10-03
M001175,1,House,2009-01-06,2011-01-03,ID,Democrat,Walter,Minnick,M,1,1942-09-20
M001167,1,House,2007-01-04,2009-01-03,AZ,Democrat,Harry,Mitchell,M,2,1940-07-18
M001167,2,House,2009-01-06,2011-01-03,AZ,Democrat,Harry,Mitchell,M,2,1940-07-18
M000844,1,House,1983-01-03,1985-01-03,WV,Democrat,Alan,Mollohan,M,14,1943-05-14
M000844,2,House,1985-01-03,1987-01-03,WV,Democrat,Alan,Mollohan,M,14,1943-05-14
M000844,3,House,1987-01-06,1989-01-03,WV,Democrat,Alan,Mollohan,M,14,1943-05-14
M000844,4,House,1989-01-03,1991-01-03,WV,Democrat,Alan,Mollohan,M,14,1943-05-14
M000844,5,House,1991-01-03,1993-01-03,WV,Democrat,Alan,Mollohan,M,14,1943-05-14
M000844,6,House,1993-01-05,1995-01-03,WV,Democrat,Alan,Mollohan,M,14,1943-05-14
M000844,7,House,1995-01-04,1997-01-03,WV,Democrat,Alan,Mollohan,M,14,1943-05-14
M000844,8,House,1997-01-07,1999-01-03,WV,Democrat,Alan,Mollohan,M,14,1943-05-14
M000844,9,House,1999-01-06,2001-01-03,WV,Democrat,Alan,Mollohan,M,14,1943-05-14
M000844,10,House,2001-01-03,2003-01-03,WV,Democrat,Alan,Mollohan,M,14,1943-05-14
M000844,11,House,2003-01-07,2005-01-03,WV,Democrat,Alan,Mollohan,M,14,1943-05-14
M000844,12,House,2005-01-04,2007-01-03,WV,Democrat,Alan,Mollohan,M,14,1943-05-14
M000844,13,House,2007-01-04,2009-01-03,WV,Democrat,Alan,Mollohan,M,14,1943-05-14
M000844,14,House,2009-01-06,2011-01-03,WV,Democrat,Alan,Mollohan,M,14,1943-05-14
M001140,1,House,1999-01-06,2001-01-03,KS,Democrat,Dennis,Moore,M,6,1945-11-08
M001140,2,House,2001-01-03,2003-01-03,KS,Democrat,Dennis,Moore,M,6,1945-11-08
M001140,3,House,2003-01-07,2005-01-03,KS,Democrat,Dennis,Moore,M,6,1945-11-08
M001140,4,House,2005-01-04,2007-01-03,KS,Democrat,Dennis,Moore,M,6,1945-11-08
M001140,5,House,2007-01-04,2009-01-03,KS,Democrat,Dennis,Moore,M,6,1945-11-08
M001140,6,House,2009-01-06,2011-01-03,KS,Democrat,Dennis,Moore,M,6,1945-11-08
M001168,1,House,2007-01-04,2009-01-03,PA,Democrat,Patrick,Murphy,M,2,1973-10-19
M001168,2,House,2009-01-06,2011-01-03,PA,Democrat,Patrick,Murphy,M,2,1973-10-19
M001120,1,House,1973-01-03,1975-01-03,PA,Democrat,John,Murtha,M,19,1932-06-17
M001120,2,House,1975-01-14,1977-01-03,PA,Democrat,John,Murtha,M,19,1932-06-17
M001120,3,House,1977-01-04,1979-01-03,PA,Democrat,John,Murtha,M,19,1932-06-17
M001120,4,House,1979-01-15,1981-01-03,PA,Democrat,John,Murtha,M,19,1932-06-17
M001120,5,House,1981-01-05,1983-01-03,PA,Democrat,John,Murtha,M,19,1932-06-17
M001120,6,House,1983-01-03,1985-01-03,PA,Democrat,John,Murtha,M,19,1932-06-17
M001120,7,House,1985-01-03,1987-01-03,PA,Democrat,John,Murtha,M,19,1932-06-17
M001120,8,House,1987-01-06,1989-01-03,PA,Democrat,John,Murtha,M,19,1932-06-17
M001120,9,House,1989-01-03,1991-01-03,PA,Democrat,John,Murtha,M,19,1932-06-17
M001120,10,House,1991-01-03,1993-01-03,PA,Democrat,John,Murtha,M,19,1932-06-17
M001120,11,House,1993-01-05,1995-01-03,PA,Democrat,John,Murtha,M,19,1932-06-17
M001120,12,House,1995-01-04,1997-01-03,PA,Democrat,John,Murtha,M,19,1932-06-17
M001120,13,House,1997-01-07,1999-01-03,PA,Democrat,John,Murtha,M,19,1932-06-17
M001120,14,House,1999-01-06,2001-01-03,PA,Democrat,John,Murtha,M,19,1932-06-17
M001120,15,House,2001-01-03,2003-01-03,PA,Democrat,John,Murtha,M,19,1932-06-17
M001120,16,House,2003-01-07,2005-01-03,PA,Democrat,John,Murtha,M,19,1932-06-17
M001120,17,House,2005-01-04,2007-01-03,PA,Democrat,John,Murtha,M,19,1932-06-17
M001120,18,House,2007-01-04,2009-01-03,PA,Democrat,John,Murtha,M,19,1932-06-17
M001120,19,House,2009-01-06,2010-02-08,PA,Democrat,John,Murtha,M,19,1932-06-17
N000183,1,House,2009-01-06,2011-01-03,VA,Democrat,Glenn,Nye,M,1,1974-09-09
O000006,1,House,1975-01-14,1977-01-03,MN,Democrat,James,Oberstar,M,18,1934-09-10
O000006,2,House,1977-01-04,1979-01-03,MN,Democrat,James,Oberstar,M,18,1934-09-10
O000006,3,House,1979-01-15,1981-01-03,MN,Democrat,James,Oberstar,M,18,1934-09-10
O000006,4,House,1981-01-05,1983-01-03,MN,Democrat,James,Oberstar,M,18,1934-09-10
O000006,5,House,1983-01-03,1985-01-03,MN,Democrat,James,Oberstar,M,18,1934-09-10
O000006,6,House,1985-01-03,1987-01-03,MN,Democrat,James,Oberstar,M,18,1934-09-10
O000006,7,House,1987-01-06,1989-01-03,MN,Democrat,James,Oberstar,M,18,1934-09-10
O000006,8,House,1989-01-03,1991-01-03,MN,Democrat,James,Oberstar,M,18,1934-09-10
O000006,9,House,1991-01-03,1993-01-03,MN,Democrat,James,Oberstar,M,18,1934-09-10
O000006,10,House,1993-01-05,1995-01-03,MN,Democrat,James,Oberstar,M,18,1934-09-10
O000006,11,House,1995-01-04,1997-01-03,MN,Democrat,James,Oberstar,M,18,1934-09-10
O000006,12,House,1997-01-07,1999-01-03,MN,Democrat,James,Oberstar,M,18,1934-09-10
O000006,13,House,1999-01-06,2001-01-03,MN,Democrat,James,Oberstar,M,18,1934-09-10
O000006,14,House,2001-01-03,2003-01-03,MN,Democrat,James,Oberstar,M,18,1934-09-10
O000006,15,House,2003-01-07,2005-01-03,MN,Democrat,James,Oberstar,M,18,1934-09-10
O000006,16,House,2005-01-04,2007-01-03,MN,Democrat,James,Oberstar,M,18,1934-09-10
O000006,17,House,2007-01-04,2009-01-03,MN,Democrat,James,Oberstar,M,18,1934-09-10
O000006,18,House,2009-01-06,2011-01-03,MN,Democrat,James,Oberstar,M,18,1934-09-10
O000007,1,House,1969-01-03,1971-01-03,WI,Democrat,David,Obey,M,21,1938-10-03
O000007,2,House,1971-01-21,1973-01-03,WI,Democrat,David,Obey,M,21,1938-10-03
O000007,3,House,1973-01-03,1975-01-03,WI,Democrat,David,Obey,M,21,1938-10-03
O000007,4,House,1975-01-14,1977-01-03,WI,Democrat,David,Obey,M,21,1938-10-03
O000007,5,House,1977-01-04,1979-01-03,WI,Democrat,David,Obey,M,21,1938-10-03
O000007,6,House,1979-01-15,1981-01-03,WI,Democrat,David,Obey,M,21,1938-10-03
O000007,7,House,1981-01-05,1983-01-03,WI,Democrat,David,Obey,M,21,1938-10-03
O000007,8,House,1983-01-03,1985-01-03,WI,Democrat,David,Obey,M,21,1938-10-03
O000007,9,House,1985-01-03,1987-01-03,WI,Democrat,David,Obey,M,21,1938-10-03
O000007,10,House,1987-01-06,1989-01-03,WI,Democrat,David,Obey,M,21,1938-10-03
O000007,11,House,1989-01-03,1991-01-03,WI,Democrat,David,Obey,M,21,1938-10-03
O000007,12,House,1991-01-03,1993-01-03,WI,Democrat,David,Obey,M,21,1938-10-03
O000007,13,House,1993-01-05,1995-01-03,WI,Democrat,David,Obey,M,21,1938-10-03
O000007,14,House,1995-01-04,1997-01-03,WI,Democrat,David,Obey,M,21,1938-10-03
O000007,15,House,1997-01-07,1999-01-03,WI,Democrat,David,Obey,M,21,1938-10-03
O000007,16,House,1999-01-06,2001-01-03,WI,Democrat,David,Obey,M,21,1938-10-03
O000007,17,House,2001-01-03,2003-01-03,WI,Democrat,David,Obey,M,21,1938-10-03
O000007,18,House,2003-01-07,2005-01-03,WI,Democrat,David,Obey,M,21,1938-10-03
O000007,19,House,2005-01-04,2007-01-03,WI,Democrat,David,Obey,M,21,1938-10-03
O000007,20,House,2007-01-04,2009-01-03,WI,Democrat,David,Obey,M,21,1938-10-03
O000007,21,House,2009-01-06,2011-01-03,WI,Democrat,David,Obey,M,21,1938-10-03
O000107,1,House,1983-01-03,1985-01-03,TX,Democrat,Solomon,Ortiz,M,14,1937-06-03
O000107,2,House,1985-01-03,1987-01-03,TX,Democrat,Solomon,Ortiz,M,14,1937-06-03
O000107,3,House,1987-01-06,1989-01-03,TX,Democrat,Solomon,Ortiz,M,14,1937-06-03
O000107,4,House,1989-01-03,1991-01-03,TX,Democrat,Solomon,Ortiz,M,14,1937-06-03
O000107,5,House,1991-01-03,1993-01-03,TX,Democrat,Solomon,Ortiz,M,14,1937-06-03
O000107,6,House,1993-01-05,1995-01-03,TX,Democrat,Solomon,Ortiz,M,14,1937-06-03
O000107,7,House,1995-01-04,1997-01-03,TX,Democrat,Solomon,Ortiz,M,14,1937-06-03
O000107,8,House,1997-01-07,1999-01-03,TX,Democrat,Solomon,Ortiz,M,14,1937-06-03
O000107,9,House,1999-01-06,2001-01-03,TX,Democrat,Solomon,Ortiz,M,14,1937-06-03
O000107,10,House,2001-01-03,2003-01-03,TX,Democrat,Solomon,Ortiz,M,14,1937-06-03
O000107,11,House,2003-01-07,2005-01-03,TX,Democrat,Solomon,Ortiz,M,14,1937-06-03
O000107,12,House,2005-01-04,2007-01-03,TX,Democrat,Solomon,Ortiz,M,14,1937-06-03
O000107,13,House,2007-01-04,2009-01-03,TX,Democrat,Solomon,Ortiz,M,14,1937-06-03
O000107,14,House,2009-01-06,2011-01-03,TX,Democrat,Solomon,Ortiz,M,14,1937-06-03
P000600,1,House,2009-01-06,2011-01-03,VA,Democrat,Thomas,Perriello,M,1,1974-10-09
P000422,1,House,1993-01-05,1995-01-03,ND,Democrat,Earl,Pomeroy,M,9,1952-09-02
P000422,2,House,1995-01-04,1997-01-03,ND,Democrat,Earl,Pomeroy,M,9,1952-09-02
P000422,3,House,1997-01-07,1999-01-03,ND,Democrat,Earl,Pomeroy,M,9,1952-09-02
P000422,4,House,1999-01-06,2001-01-03,ND,Democrat,Earl,Pomeroy,M,9,1952-09-02
P000422,5,House,2001-01-03,2003-01-03,ND,Democrat,Earl,Pomeroy,M,9,1952-09-02
P000422,6,House,2003-01-07,2005-01-03,ND,Democrat,Earl,Pomeroy,M,9,1952-09-02
P000422,7,House,2005-01-04,2007-01-03,ND,Democrat,Earl,Pomeroy,M,9,1952-09-02
P000422,8,House,2007-01-04,2009-01-03,ND,Democrat,Earl,Pomeroy,M,9,1952-09-02
P000422,9,House,2009-01-06,2011-01-03,ND,Democrat,Earl,Pomeroy,M,9,1952-09-02
P000586,1,House,2001-01-03,2003-01-03,FL,Republican,Adam,Putnam,M,5,1974-07-31
P000586,2,House,2003-01-07,2005-01-03,FL,Republican,Adam,Putnam,M,5,1974-07-31
P000586,3,House,2005-01-04,2007-01-03,FL,Republican,Adam,Putnam,M,5,1974-07-31
P000586,4,House,2007-01-04,2009-01-03,FL,Republican,Adam,Putnam,M,5,1974-07-31
P000586,5,House,2009-01-06,2011-01-03,FL,Republican,Adam,Putnam,M,5,1974-07-31
R000004,1,House,1995-01-04,1997-01-03,CA,Republican,George,Radanovich,M,8,1955-06-20
R000004,2,House,1997-01-07,1999-01-03,CA,Republican,George,Radanovich,M,8,1955-06-20
R000004,3,House,1999-01-06,2001-01-03,CA,Republican,George,Radanovich,M,8,1955-06-20
R000004,4,House,2001-01-03,2003-01-03,CA,Republican,George,Radanovich,M,8,1955-06-20
R000004,5,House,2003-01-07,2005-01-03,CA,Republican,George,Radanovich,M,8,1955-06-20
R000004,6,House,2005-01-04,2007-01-03,CA,Republican,George,Radanovich,M,8,1955-06-20
R000004,7,House,2007-01-04,2009-01-03,CA,Republican,George,Radanovich,M,8,1955-06-20
R000004,8,House,2009-01-06,2011-01-03,CA,Republican,George,Radanovich,M,8,1955-06-20
R000568,1,House,1997-01-07,1999-01-03,TX,Democrat,Ciro,Rodriguez,M,6,1946-12-09
R000568,2,House,1999-01-06,2001-01-03,TX,Democrat,Ciro,Rodriguez,M,6,1946-12-09
R000568,3,House,2001-01-03,2003-01-03,TX,Democrat,Ciro,Rodriguez,M,6,1946-12-09
R000568,4,House,2003-01-07,2005-01-03,TX,Democrat,Ciro,Rodriguez,M,6,1946-12-09
R000568,5,House,2007-01-04,2009-01-03,TX,Democrat,Ciro,Rodriguez,M,6,1946-12-09
R000568,6,House,2009-01-06,2011-01-03,TX,Democrat,Ciro,Rodriguez,M,6,1946-12-09
S001158,1,House,2005-01-04,2007-01-03,CO,Democrat,John,Salazar,M,3,1953-07-21
S001158,2,House,2007-01-04,2009-01-03,CO,Democrat,John,Salazar,M,3,1953-07-21
S001158,3,House,2009-01-06,2011-01-03,CO,Democrat,John,Salazar,M,3,1953-07-21
S001178,1,House,2009-01-06,2011-01-03,MI,Democrat,Mark,Schauer,M,1,1961-10-02
